restaurant_name,cuisine,rating,number_of_ratings,average_price,number_of_offers,offer_name,area,pure_veg,location,price_num,ratings_count,primary_cuisine,is_veg,num_offers
Swadhisht Snacks Corner,"Chinese, Snacks",0.0,Too Few Ratings,₹149 for two,5,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129",Karol Bagh,No,Delhi,149.0,0.0,Chinese,0,5
Standard Makhani Omelette & Snacks,Snacks,0.0,Too Few Ratings,₹150 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rohini,No,Delhi,150.0,0.0,Snacks,0,4
Hungry Bitess,"Chinese, Continental",4.1,1K+ ratings,₹250 for two,5,"FLAT DEAL
FLAT ₹125 OFF
USE DEALICIOUSABOVE ₹199, 60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129",Ashok vihar,No,Delhi,250.0,1000.0,Chinese,0,5
Hav-More Scoopin' Up,"Desserts, Ice Cream",4.2,20+ ratings,₹200 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Pitam Pura,Yes,Delhi,200.0,20.0,Desserts,1,4
Paan Leela,Indian,4.0,500+ ratings,₹150 for two,5,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
10% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550",Pitampura,Yes,Delhi,150.0,500.0,Indian,1,5
As Tasty As Possible,"Chinese, Fast Food",0.0,Too Few Ratings,₹200 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rohini,No,Delhi,200.0,0.0,Chinese,0,4
The Foodie Wok,"Chinese, Italian",4.4,100+ ratings,₹400 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Janakpuri,No,Delhi,400.0,100.0,Chinese,0,4
Chinese Nation Estd 1995,"Chinese, Continental",3.7,1K+ ratings,₹150 for two,5,"FLAT DEAL
FLAT ₹125 OFF
USE FLAT125ABOVE ₹199, 60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹499, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479",Netaji Subhash Place,No,Delhi,150.0,1000.0,Chinese,0,5
Seed Fine Dine,"Chinese, North Indian",3.9,20+ ratings,₹350 for two,5,"FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹349, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jail Road,No,Delhi,350.0,20.0,Chinese,0,5
Lords Of Shawarma,"Lebanese, Chinese",3.8,50+ ratings,₹300 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Karol bagh,No,Delhi,300.0,50.0,Lebanese,0,4
Bhatija Chaap Corner,"Indian, Tandoor",0.0,No Ratings,₹300 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Ashok Vihar,Yes,Delhi,300.0,0.0,Indian,1,4
Chimney,"Indian, Chinese",2.3,10+ ratings,₹500 for two,5,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Karol Bagh,No,Delhi,500.0,10.0,Indian,0,5
The Chawla Kitchen,"North Indian, Biryani",0.0,Too Few Ratings,₹299 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vikaspuri,No,Delhi,299.0,0.0,North Indian,0,4
The Potato Kitchen,"North Indian, Biryani",4.0,20+ ratings,₹200 for two,4,"FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Vikas Puri,Yes,Delhi,200.0,20.0,North Indian,1,4
Wow Chicken,"Indian, Biryani",3.3,9 ratings,₹299 for two,5,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dwarka,No,Delhi,299.0,9.0,Indian,0,5
Khan Baba Handi Wale,"North Indian, Biryani",3.8,10+ ratings,₹299 for two,5,"SAVE BIG
15% OFF UPTO ₹100
USE JUMBOABOVE ₹500, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dwarka,No,Delhi,299.0,10.0,North Indian,0,5
Rollie Pollie,"North Indian, Mughlai",4.7,4 ratings,₹200 for two,5,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT ₹100 OFF
NO CODE REQUIREDABOVE ₹550, 20% OFF UPTO ₹100
USE RUPAY100ABOVE ₹129, 15% OFF UPTO ₹300
USE CITIFOODIEABOVE ₹1200, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rohini,No,Delhi,200.0,4.0,North Indian,0,5
Shah Ghouse Hotel & Restaurant,"Biryani, North Indian",4.1,10K+ ratings,₹350 for two,3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,350.0,10000.0,Biryani,0,3
Leon'S - Burgers & Wings (Leon Grill),"American, Snacks",4.4,5K+ ratings,₹300 for two,2,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,5000.0,American,0,2
Bakingo,Bakery,4.4,1K+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,No,Hyderabad,300.0,1000.0,Bakery,0,1
Lucky Multicuisine Restaurant,"Biryani, North Indian",3.7,10K+ ratings,₹400 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, Free Freebie
NO CODE REQUIREDABOVE ₹349, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹299, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,400.0,10000.0,Biryani,0,4
Mehfil,"Biryani, North Indian",4.1,10K+ ratings,₹300 for two,3,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, Free Double Ka Meetha
NO CODE REQUIREDABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,300.0,10000.0,Biryani,0,3
Lucky Restaurant,"Biryani, North Indian",3.9,10K+ ratings,₹300 for two,3,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹299, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,300.0,10000.0,Biryani,0,3
Pista House Restaurant & Bakery,"Biryani, Hyderabadi",4.2,10K+ ratings,₹400 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1100, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,400.0,10000.0,Biryani,0,4
Istah - The Mediterranean Way,"Mediterranean, Snacks",4.4,10K+ ratings,₹250 for two,5,"60% OFF UPTO ₹110
USE SPECIALSON SELECT ITEMS, 40% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, DINNER
FLAT ₹125 OFF
USE DNBINGEABOVE ₹399, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Mega Hills,No,Hyderabad,250.0,10000.0,Mediterranean,0,5
Wow! China,"Tibetan, Chinese",4.0,100+ ratings,₹300 for two,2,"FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",VIP Hills,No,Hyderabad,300.0,100.0,Tibetan,0,2
Big Bowl,"North Indian, Chinese",3.8,500+ ratings,₹250 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹125 OFF
USE FLAT125ABOVE ₹399, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,500.0,North Indian,0,4
Great Indian Khichdi By EatFit,"Indian, Home Food",4.2,1K+ ratings,₹200 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹199, FLAT DEAL
FLAT ₹100 OFF
USE FLAT100ABOVE ₹299, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,200.0,1000.0,Indian,0,4
Wendy'S Burgers,"Burgers, American",3.9,500+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,No,Hyderabad,200.0,500.0,Burgers,0,1
Barbeque Nation,"North Indian, Barbecue",3.4,500+ ratings,₹600 for two,3,"FLAT DEAL
FLAT ₹200 OFF
USE FLAT200ABOVE ₹899, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, FLAT DEAL
FLAT ₹150 OFF
USE FLAT150ABOVE ₹799",Jubilee Hills,No,Hyderabad,600.0,500.0,North Indian,0,3
The Malabar Story,"Kerala, Biryani",4.4,1K+ ratings,₹249 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,249.0,1000.0,Kerala,0,1
Telugu Medium,"North Indian, South Indian",4.2,500+ ratings,₹500 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,500.0,500.0,North Indian,0,1
Broadway,"Italian, Indian",4.4,1K+ ratings,₹800 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,800.0,1000.0,Italian,0,1
Pakwaan Grand,"Chinese, Biryani",3.9,10K+ ratings,₹300 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹299, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,300.0,10000.0,Chinese,0,4
45th Avenue By Karachi Bakery,"Desserts, Bakery",4.4,5K+ ratings,₹700 for two,4,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹75 OFF
USE FLATDEALABOVE ₹299, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,700.0,5000.0,Desserts,0,4
Mandi @36,Arabian,4.1,5K+ ratings,₹1000 for two,2,"FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1100, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,1000.0,5000.0,Arabian,0,2
Varalakshmi Tiffins,South Indian,4.6,10K+ ratings,₹150 for two,3,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹199, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹349, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banjara Hills,Yes,Hyderabad,150.0,10000.0,South Indian,1,3
Theobroma,Desserts,4.5,100+ ratings,₹400 for two,3,"40% OFF UPTO ₹80
USE SPECIALSON SELECT ITEMS, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Film Nagar,No,Hyderabad,400.0,100.0,Desserts,0,3
Chinese Wok,"Chinese, Asian",3.8,1K+ ratings,₹250 for two,4,"50% OFF UPTO ₹100
USE TRYNEWON SELECT ITEMS, FLAT DEAL
FLAT ₹125 OFF
USE FLAT125ABOVE ₹399, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹600, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,250.0,1000.0,Chinese,0,4
The Spicy Venue,"Biryani, Andhra",4.4,10K+ ratings,₹800 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,800.0,10000.0,Biryani,0,1
New Minerva Sweets,"Sweets, Chaat",4.5,10K+ ratings,₹250 for two,4,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹800, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Toli Chowki,Yes,Hyderabad,250.0,10000.0,Sweets,1,4
3 Good Guys,"Pizzas, Chinese",4.1,1K+ ratings,₹500 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹800, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,500.0,1000.0,Pizzas,0,4
Kolkata Food Plaza,"Bengali, Chinese",4.2,1K+ ratings,₹400 for two,3,"Free Gulab Jamoon (1 Pc)
NO CODE REQUIREDABOVE ₹350, FLAT DEAL
FLAT ₹75 OFF
USE FLATDEALABOVE ₹299, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Hitech City,No,Hyderabad,400.0,1000.0,Bengali,0,3
Shah Ghouse Spl Shawarma,"Lebanese, Tandoor",4.1,10K+ ratings,₹300 for two,2,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,300.0,10000.0,Lebanese,0,2
Sarvi Take Away,"Biryani, Chinese",4.2,10K+ ratings,₹400 for two,2,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Hi tech city road,No,Hyderabad,400.0,10000.0,Biryani,0,2
Telangana Spice Kitchen,"Indian, Chinese",4.3,10K+ ratings,₹1000 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,1000.0,10000.0,Indian,0,1
Hitech Bawarchi Food Court,"Biryani, North Indian",3.8,10K+ ratings,₹300 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹399, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,10000.0,Biryani,0,4
Madhapur Bawarchi Restaurant,"North Indian, Biryani",3.9,10K+ ratings,₹400 for two,3,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹600, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,400.0,10000.0,North Indian,0,3
Panchakattu Dosa,South Indian,4.6,10K+ ratings,₹200 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Banjara Hills,Yes,Hyderabad,200.0,10000.0,South Indian,1,2
California Burrito,"Mexican, American",4.6,5K+ ratings,₹250 for two,2,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",tolichowki,No,Hyderabad,250.0,5000.0,Mexican,0,2
Hari Dosa,"Indian, South Indian",4.0,1K+ ratings,₹120 for two,4,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Tolichowki,Yes,Hyderabad,120.0,1000.0,Indian,1,4
Bheema'S,South Indian,4.3,10K+ ratings,₹150 for two,3,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹600, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,Yes,Hyderabad,150.0,10000.0,South Indian,1,3
Grill Affair,"Grill, Arabian",4.0,500+ ratings,₹200 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,200.0,500.0,Grill,0,1
Dough Mama Pizza,"Pizzas, Desserts",4.1,100+ ratings,₹600 for two,4,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹299, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,600.0,100.0,Pizzas,0,4
Jamie Oliver'S Pizzeria,"Snacks, Italian",4.2,1K+ ratings,₹700 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹75 OFF
USE FLATDEALABOVE ₹299, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1300, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,700.0,1000.0,Snacks,0,4
Chaitanya'S Modern Kitchen,"Biryani, Chinese",4.2,1K+ ratings,₹350 for two,3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Manikonda,No,Hyderabad,350.0,1000.0,Biryani,0,3
Maharaja Chat And Foods,Fast Food,4.3,10K+ ratings,₹200 for two,3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sri Rama Colony,Yes,Hyderabad,200.0,10000.0,Fast Food,1,3
Red Rhino,"Pizzas, Asian",4.2,500+ ratings,₹700 for two,4,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹900, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee hills,No,Hyderabad,700.0,500.0,Pizzas,0,4
Bakelore,"Sweets, Desserts",4.4,1K+ ratings,₹500 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,1000.0,Sweets,0,2
Heart Cup Coffee,"Continental, North Indian",4.1,1K+ ratings,₹1000 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹899, FLAT DEAL
FLAT ₹150 OFF
USE FLAT150ABOVE ₹699, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,1000.0,1000.0,Continental,0,4
Chickpet Donne Biryani House,"Indian, Biryani",3.9,5K+ ratings,₹450 for two,2,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Megha Hills,No,Hyderabad,450.0,5000.0,Indian,0,2
Rolls On Wheels - Shawarma & Wraps,"Fast Food, Rolls & Wraps",4.4,20+ ratings,₹400 for two,4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹349, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",RMZ SKY VIEW,No,Hyderabad,400.0,20.0,Fast Food,0,4
Sweet Basket,"Sweets, Snacks",4.4,1K+ ratings,₹200 for two,2,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,Yes,Hyderabad,200.0,1000.0,Sweets,1,2
The Mallu Chef,"Kerala, South Indian",4.0,100+ ratings,₹300 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Gachibowli,No,Hyderabad,300.0,100.0,Kerala,0,1
Hameedi Confectioners,Sweets,4.2,20+ ratings,₹399 for two,2,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Jubilee Hills,No,Hyderabad,399.0,20.0,Sweets,0,2
The Bowl Company,"Pan-Asian, Continental",4.3,10K+ ratings,₹300 for two,5,"60% OFF UPTO ₹110
USE SPECIALSON SELECT ITEMS, 40% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, DINNER
FLAT ₹125 OFF
USE DNBINGEABOVE ₹399, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹749, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Mega Hills,No,Hyderabad,300.0,10000.0,Pan-Asian,0,5
Behrouz Biryani,"Biryani, Kebabs",4.1,5K+ ratings,₹500 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,No,Hyderabad,500.0,5000.0,Biryani,0,1
"Faasos - Wraps, Rolls & Shawarma","Kebabs, Fast Food",3.9,10K+ ratings,₹200 for two,2,"60% OFF UPTO ₹110
USE SPECIALSON SELECT ITEMS, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,No,Hyderabad,200.0,10000.0,Kebabs,0,2
NIC Ice Creams,"Ice Cream, Desserts",4.5,10K+ ratings,₹120 for two,2,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,Yes,Hyderabad,120.0,10000.0,Ice Cream,1,2
Wow! Momo,"Tibetan, Healthy Food",4.2,1K+ ratings,₹300 for two,3,"60% OFF UPTO ₹120
USE SPECIALSON SELECT ITEMS, FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Hitec City,No,Hyderabad,300.0,1000.0,Tibetan,0,3
Persian Shawarma & More,"Arabian, Lebanese",4.3,1K+ ratings,₹300 for two,4,"FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹249, 20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,300.0,1000.0,Arabian,0,4
President Dhaba,"North Indian, Tandoor",4.0,10K+ ratings,₹500 for two,2,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,No,Hyderabad,500.0,10000.0,North Indian,0,2
Polar Bear,Ice Cream,4.4,500+ ratings,₹350 for two,2,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Hitec City & Madhapur,Yes,Hyderabad,350.0,500.0,Ice Cream,1,2
Baskin Robbins - Ice Cream Desserts,"Desserts, Ice Cream",4.5,100+ ratings,₹250 for two,3,"30% OFF UPTO ₹75
USE SPECIALSON SELECT ITEMS, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1000, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,Yes,Hyderabad,250.0,100.0,Desserts,1,3
Sweet Truth - Cake And Desserts,"Snacks, Bakery",4.0,1K+ ratings,₹450 for two,1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Shaikpet,No,Hyderabad,450.0,1000.0,Snacks,0,1
Haldiram'S Restaurant,"North Indian, South Indian",4.2,1K+ ratings,₹400 for two,4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹100 OFF
USE FLASHDEALABOVE ₹299, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhapur,Yes,Hyderabad,400.0,1000.0,North Indian,1,4
