restaurant_name,cuisine,rating,offer_name,area,pure_veg,location,price_num,ratings_count,primary_cuisine,is_veg,num_offers,avg_rating_by_cuisine,value_index,price_band,demand_index,rating_band,offer_tier,reliable_rating
Dinners Bar Cum Restaurant,"Chinese, Indian",4.4,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹1000, SAVE BIG
10% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",North Dumdum,No,Kolkata,600.0,100.0,Chinese,0,4,3.9882028665931646,0.7333,Luxury (Rs500+),684.3220568335589,Good (4.0-4.5),High (3+),1
The Langos Bistro,"Pizzas, Burger",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,300.0,,Pizzas,0,1,3.95,,Mid (Rs150-300),684.3220568335589,,Low (1-2),0
Ground Up Cafe,"Snacks, Fast Food",4.5,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,20.0,Snacks,0,1,4.017559523809524,1.5,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Ruti Center 2,"North Indian, Chinese",4.1,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Birati,No,Kolkata,200.0,100.0,North Indian,0,3,4.0570346320346315,2.05,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),High (3+),1
Mangalam Snacks,Fast Food,4.5,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rajarhat,No,Kolkata,200.0,1000.0,Fast Food,0,1,3.94530612244898,2.25,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Zaffrani Restora,Chinese,4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,50.0,Chinese,0,1,3.9882028665931646,1.4,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
The Rogan,"North Indian, Chinese",4.1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Chinar Park,No,Kolkata,350.0,50.0,North Indian,0,1,4.0570346320346315,1.1714,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Shakambri Food Corner,"South Indian, Chinese",4.3,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Deluxe Complex,No,Kolkata,200.0,1000.0,South Indian,0,2,4.09877408056042,2.15,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Mba Bihari Thekuawala,Indian,4.5,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,Yes,Kolkata,200.0,50.0,Indian,1,1,3.951452282157676,2.25,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Saradin,"Bengali, Bangladeshi",4.5,"FLAT DEAL
FLAT 15% OFF
USE PARTYABOVE ₹1200, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, FLAT 15% OFF
USE TRYNEWABOVE ₹159",Belghoria,No,Kolkata,600.0,100.0,Bengali,0,4,3.919277108433735,0.75,Luxury (Rs500+),684.3220568335589,Good (4.0-4.5),High (3+),1
D Zaffrani,"Tandoor, Chinese",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,300.0,100.0,Tandoor,0,1,4.112903225806452,1.4,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Zaika N Tadka,"Chinese, Fast Food",4.2,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,50.0,Chinese,0,2,3.9882028665931646,2.1,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Lake Side Cafe,"Pizzas, Pastas",4.3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,50.0,Pizzas,0,2,3.95,2.15,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Tiffin Box,"Chinese, Fast Food",3.5,"SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,200.0,100.0,Chinese,0,2,3.9882028665931646,1.75,Mid (Rs150-300),684.3220568335589,Below Avg (3.0-3.5),Low (1-2),1
Food Village,"Chinese, Desserts",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",North Dumdum,No,Kolkata,500.0,500.0,Chinese,0,1,3.9882028665931646,0.88,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Royal Chinese,"Snacks, Biryani",3.8,"FLAT 20% OFF
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,300.0,20.0,Snacks,0,2,4.017559523809524,1.2667,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Allhade Aathkhana,South Indian,4.3,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,Yes,Kolkata,200.0,100.0,South Indian,1,2,4.09877408056042,2.15,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
New Royal Biryani,Biryani,3.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bally,No,Kolkata,200.0,5.0,Biryani,0,1,3.829276895943562,1.65,Mid (Rs150-300),684.3220568335589,Below Avg (3.0-3.5),Low (1-2),0
Amul Parlour,Ice Cream,2.6,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,Yes,Kolkata,150.0,4.0,Ice Cream,1,1,4.292817679558011,1.7333,Budget (<Rs150),684.3220568335589,Poor (<3.0),Low (1-2),0
The Sandwich House,Indian,4.1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,300.0,50.0,Indian,0,1,3.951452282157676,1.3667,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Kalpana'S Kitchen,"Indian, Chinese",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Baranagar,No,Kolkata,400.0,500.0,Indian,0,1,3.951452282157676,1.1,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Panda Momos,"Chinese, Fast Food",3.4,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1000, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹120
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,300.0,7.0,Chinese,0,5,3.9882028665931646,1.1333,Mid (Rs150-300),684.3220568335589,Below Avg (3.0-3.5),High (3+),0
Coffee World,"Beverages, Fast Food",3.7,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,400.0,10.0,Beverages,0,1,4.054568527918781,0.925,Premium (Rs300-500),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Chinese Adda,Indian,4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dum Dum,No,Kolkata,300.0,100.0,Indian,0,1,3.951452282157676,1.4,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Amrita Sweets,Sweets,3.8,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sanitytestarea,Yes,Kolkata,200.0,100.0,Sweets,1,1,4.2801282051282055,1.9,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Tidbits,"Burgers, Fast Food",4.1,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹120
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,100.0,50.0,Burgers,0,4,4.06969696969697,4.1,Budget (<Rs150),684.3220568335589,Good (4.0-4.5),High (3+),1
Raj Resturant,"Chinese, North Indian",4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,500.0,100.0,Chinese,0,1,3.9882028665931646,0.86,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
The Cafe And Snacks,"Burgers, Pizzas",4.5,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,400.0,100.0,Burgers,0,2,4.06969696969697,1.125,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Prithak Cafe,"Cafe, Italian",3.2,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹350, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,150.0,10.0,Cafe,0,3,4.077272727272727,2.1333,Budget (<Rs150),684.3220568335589,Below Avg (3.0-3.5),High (3+),1
Dolphin,"Chinese, Indian",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,400.0,1000.0,Chinese,0,1,3.9882028665931646,1.05,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Haji Kolkata Biryani House,Mughlai,3.9,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dum Dum,No,Kolkata,200.0,1000.0,Mughlai,0,1,4.036842105263158,1.95,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Annapurna Pure Veg Food,"South Indian, Indian",4.0,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,Yes,Kolkata,300.0,500.0,South Indian,1,1,4.09877408056042,1.3333,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Yum Yum Korean,Indian,4.6,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rajarhat,No,Kolkata,250.0,4.0,Indian,0,1,3.951452282157676,1.84,Mid (Rs150-300),684.3220568335589,Excellent (4.5+),Low (1-2),0
Roti Hub,Indian,4.2,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹500, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,65.0,100.0,Indian,0,3,3.951452282157676,6.4615,Budget (<Rs150),684.3220568335589,Good (4.0-4.5),High (3+),1
Taste & Best,"Chinese, Indian",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Madhyamgram,No,Kolkata,400.0,500.0,Chinese,0,1,3.9882028665931646,1.05,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Mayer Rannaghar,"Thalis, Bengali",3.9,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,No,Kolkata,400.0,100.0,Thalis,0,2,3.8285714285714287,0.975,Premium (Rs300-500),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Goofys Chicken Shack,"Fast Food, American",4.3,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT ₹200 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Howrah,No,Kolkata,200.0,1000.0,Fast Food,0,3,3.94530612244898,2.15,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),High (3+),1
New Shimla Biriyani,"Biryani, Indian",3.9,"25% OFF UPTO ₹65
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Baranagar,No,Kolkata,200.0,100.0,Biryani,0,2,3.829276895943562,1.95,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Millionaire Chaiwala,"Beverages, Pizzas",3.6,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,100.0,20.0,Beverages,0,4,4.054568527918781,3.6,Budget (<Rs150),684.3220568335589,Average (3.5-4.0),High (3+),1
Fruitose,"Juices, Salads",4.3,"60% OFF UPTO ₹120
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bangur,Yes,Kolkata,250.0,1000.0,Juices,1,4,4.190625,1.72,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),High (3+),1
New Haji Kolkata Biryani House,"Biryani, Indian",3.8,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dum Dum,No,Kolkata,100.0,100.0,Biryani,0,1,3.829276895943562,3.8,Budget (<Rs150),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Peturam Dhaba (Pure Veg),"Indian, Chinese",4.2,"SAVE BIG
10% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,Yes,Kolkata,200.0,100.0,Indian,1,2,3.951452282157676,2.1,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
99 The Multicuisine Restaurant,"Indian, Chinese",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,550.0,50.0,Indian,0,1,3.951452282157676,0.7636,Luxury (Rs500+),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Sandos,"Chinese, Biryani",3.5,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹900, FLAT DEAL
FLAT ₹250 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
30% OFF UPTO ₹150
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Khardah,No,Kolkata,150.0,500.0,Chinese,0,5,3.9882028665931646,2.3333,Budget (<Rs150),684.3220568335589,Below Avg (3.0-3.5),High (3+),1
Petuk Hori,"Combo, Bengali",4.2,"40% OFF UPTO ₹80
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹80 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sinthee,No,Kolkata,200.0,100.0,Combo,0,4,4.2,2.1,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),High (3+),1
Kolkata Yummy Chicken,"Fast Food, Snacks",4.6,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹999, SAVE BIG
20% OFF UPTO ₹100
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Hridaypur,No,Kolkata,300.0,1000.0,Fast Food,0,4,3.94530612244898,1.5333,Mid (Rs150-300),684.3220568335589,Excellent (4.5+),High (3+),1
Misti Confectionery (Kreamz),"Bakery, Snacks",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,150.0,20.0,Bakery,0,1,4.052369668246445,2.8,Budget (<Rs150),684.3220568335589,Good (4.0-4.5),Low (1-2),1
The Fit Foodie,Indian,4.0,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹349, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Titagarh,No,Kolkata,200.0,500.0,Indian,0,4,3.951452282157676,2.0,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),High (3+),1
Choc N Cheese,Chinese,4.3,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹800, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, FLAT 20% OFF
USE TRYNEWABOVE ₹159",Subhasnagar Road,No,Kolkata,500.0,1000.0,Chinese,0,4,3.9882028665931646,0.86,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),High (3+),1
Kakka Buvva,"Indian, Chinese",4.1,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT DEAL
FLAT 25% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹150 OFF
USE FLATDEALABOVE ₹599, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,600.0,1000.0,Indian,0,4,3.951452282157676,0.6833,Luxury (Rs500+),684.3220568335589,Good (4.0-4.5),High (3+),1
Desh Ki Litti,Bihari,4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,Yes,Kolkata,200.0,7.0,Bihari,1,1,4.228571428571429,2.1,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),0
Roll Baba,Snacks,4.5,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,100.0,50.0,Snacks,0,1,4.017559523809524,4.5,Budget (<Rs150),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Aakhri Pasta,Pastas,3.6,"DEAL OF DAY
30% OFF UPTO ₹75
USE STEALDEALABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, 30% OFF UPTO ₹75
USE TRYNEWABOVE ₹159",Dum Dum,No,Kolkata,199.0,100.0,Pastas,0,3,4.035,1.809,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),High (3+),1
Abhinandan,"North Indian, Snacks",3.7,No Offer,Lake Town,Yes,Kolkata,200.0,10.0,North Indian,1,0,4.0570346320346315,1.85,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),No Offers,1
The Momo King,"Chinese, Pizzas",4.1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dakshinpada,No,Kolkata,200.0,100.0,Chinese,0,1,3.9882028665931646,2.05,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Express Kitchen,"Bengali, Chinese",4.2,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹125 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, SAVE BIG
15% OFF UPTO ₹80
USE JUMBOABOVE ₹479, FLAT DEAL
FLAT 20% OFF
USE MATCHPARTYABOVE ₹800",Dumdum,No,Kolkata,250.0,100.0,Bengali,0,5,3.919277108433735,1.68,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),High (3+),1
Hungru Pizza,Pizzas,3.9,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, SAVE BIG
20% OFF UPTO ₹120
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Birati,No,Kolkata,200.0,500.0,Pizzas,0,3,3.95,1.95,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),High (3+),1
Take A Break,"Indian, Chinese",3.4,"FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,300.0,1000.0,Indian,0,2,3.951452282157676,1.1333,Mid (Rs150-300),684.3220568335589,Below Avg (3.0-3.5),Low (1-2),1
Indian Biryani,Biryani,,"SAVE BIG
40% OFF UPTO ₹200
USE JUMBOABOVE ₹479, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,,Biryani,0,2,3.829276895943562,,Mid (Rs150-300),684.3220568335589,,Low (1-2),0
Flavours Of India,"Indian, Chinese",,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,,Indian,0,2,3.951452282157676,,Mid (Rs150-300),684.3220568335589,,Low (1-2),0
Hotel Star View,"Chinese, Indian",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,200.0,,Chinese,0,1,3.9882028665931646,,Mid (Rs150-300),684.3220568335589,,Low (1-2),0
Mama'S Burger,"Burgers, Pastas",4.4,"50% OFF UPTO ₹100
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,400.0,50.0,Burgers,0,2,4.06969696969697,1.1,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
New Alishan Biryani,"Biryani, Snacks",3.8,"FLAT 20% OFF
NO CODE REQUIRED, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,200.0,500.0,Biryani,0,2,3.829276895943562,1.9,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Casserole,"Chinese, Rolls & Wraps",4.8,"FLAT 10% OFF
NO CODE REQUIRED, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,No,Kolkata,200.0,20.0,Chinese,0,2,3.9882028665931646,2.4,Mid (Rs150-300),684.3220568335589,Excellent (4.5+),Low (1-2),1
The Black Bowl,"Chinese, Continental",3.9,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Sodepur,No,Kolkata,200.0,20.0,Chinese,0,1,3.9882028665931646,1.95,Mid (Rs150-300),684.3220568335589,Average (3.5-4.0),Low (1-2),1
Poddar Kitchen,Snacks,3.1,"FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹500, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barasat,No,Kolkata,200.0,100.0,Snacks,0,2,4.017559523809524,1.55,Mid (Rs150-300),684.3220568335589,Below Avg (3.0-3.5),Low (1-2),1
Ganguram Sweets,"Sweets, Snacks",4.7,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Dumdum,Yes,Kolkata,250.0,20.0,Sweets,1,1,4.2801282051282055,1.88,Mid (Rs150-300),684.3220568335589,Excellent (4.5+),Low (1-2),1
CHA CULTURE,"Beverages, Snacks",4.3,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 10% OFF
USE PARTYABOVE ₹700, FLAT DEAL
FLAT ₹100 OFF
USE FLATDEALABOVE ₹499, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bally,No,Kolkata,200.0,9.0,Beverages,0,4,4.054568527918781,2.15,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),High (3+),0
Bamboo'S Kitchen,"Chinese, Snacks",3.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Bamboo'S Kitchen,No,Kolkata,200.0,20.0,Chinese,0,1,3.9882028665931646,1.6,Mid (Rs150-300),684.3220568335589,Below Avg (3.0-3.5),Low (1-2),1
Swapan Roll & Chow Hut,"Fast Food, Chinese",4.1,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Barrackpore,No,Kolkata,200.0,50.0,Fast Food,0,1,3.94530612244898,2.05,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Little Darjeeling,Biryani,4.3,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Rahara Rd,No,Kolkata,400.0,100.0,Biryani,0,1,3.829276895943562,1.075,Premium (Rs300-500),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Chourasia Paan Centre,Paan,4.6,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, SAVE BIG
15% OFF UPTO ₹80
USE JUMBOABOVE ₹479",Lake Town,Yes,Kolkata,50.0,20.0,Paan,1,2,4.56551724137931,9.2,Budget (<Rs150),684.3220568335589,Excellent (4.5+),Low (1-2),1
Bengal Kitchen,"Chinese, Snacks",,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Chinar Park,No,Kolkata,200.0,,Chinese,0,1,3.9882028665931646,,Mid (Rs150-300),684.3220568335589,,Low (1-2),0
Peturam Dhaba,"Indian, Chinese",4.5,"FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹700, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,Yes,Kolkata,200.0,6.0,Indian,1,2,3.951452282157676,2.25,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),0
Roozbeh Biryani,"North Indian, Biryani",4.4,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,150.0,500.0,North Indian,0,2,4.0570346320346315,2.9333,Budget (<Rs150),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Golu Sahab,"Biryani, Mughlai",4.3,"30% OFF UPTO ₹75
USE TRYNEWABOVE ₹179, Free Onion Salad
NO CODE REQUIREDABOVE ₹489, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Noapara,No,Kolkata,599.0,1000.0,Biryani,0,3,3.829276895943562,0.7179,Luxury (Rs500+),684.3220568335589,Good (4.0-4.5),High (3+),1
The Olive Garden,"Fast Food, Chinese",4.6,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹179, FLAT DEAL
FLAT 20% OFF
USE PARTYABOVE ₹1500, FLAT DEAL
FLAT ₹200 OFF
USE FLATDEALABOVE ₹999, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500, SAVE BIG
15% OFF UPTO ₹80
USE JUMBOABOVE ₹479",Belghoria,No,Kolkata,150.0,10.0,Fast Food,0,5,3.94530612244898,3.0667,Budget (<Rs150),684.3220568335589,Excellent (4.5+),High (3+),1
Desi Khana Khazana,"Chaat, Beverages",4.2,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Lake Town,Yes,Kolkata,100.0,20.0,Chaat,1,1,4.076923076923077,4.2,Budget (<Rs150),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Tripti Snacks Bar,"Chinese, Biryani",4.4,"FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Burrabazar,No,Kolkata,240.0,100.0,Chinese,0,1,3.9882028665931646,1.8333,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Dumghan,"Biryani, North Eastern",4.3,"20% OFF UPTO ₹50
USE TRYNEWABOVE ₹159, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Baranagar Municipality,No,Kolkata,300.0,100.0,Biryani,0,2,3.829276895943562,1.4333,Mid (Rs150-300),684.3220568335589,Good (4.0-4.5),Low (1-2),1
Try Fry,"Chinese, Fast Food",5.0,"10% OFF UPTO ₹40
USE TRYNEWABOVE ₹179, FLAT ₹120 OFF
USE AXIS120ABOVE ₹500",Belghoria,No,Kolkata,200.0,5.0,Chinese,0,2,3.9882028665931646,2.5,Mid (Rs150-300),684.3220568335589,Excellent (4.5+),Low (1-2),0
